64
16
32
32
2048
32
32
64
64
32
16
32
128
128
128
128
16
1024
64
128
256
16
32
64
32
64
32
32
32
64
64
32
512
128
64
256
16
16
512
512
64
32
128
256
64
64
64
64
32
512
32
64
64
16
32
